id,categoria_id,codigo,patologia
10563,1809,X423,Envenenamento [intoxicação] acidental por e exposição a narcóticos e psicodislépticos [alucinógenos] não classificados em outra parte - área para a prática de esportes e atletismo
10564,1809,X424,Envenenamento [intoxicação] acidental por e exposição a narcóticos e psicodislépticos [alucinógenos] não classificados em outra parte - rua e estrada
10565,1809,X425,Envenenamento [intoxicação] acidental por e exposição a narcóticos e psicodislépticos [alucinógenos] não classificados em outra parte - áreas de comércio e de serviços
10566,1809,X426,Envenenamento [intoxicação] acidental por e exposição a narcóticos e psicodislépticos [alucinógenos] não classificados em outra parte - áreas industriais e em construção
10567,1809,X427,Envenenamento [intoxicação] acidental por e exposição a narcóticos e psicodislépticos [alucinógenos] não classificados em outra parte - fazenda
10568,1809,X428,Envenenamento [intoxicação] acidental por e exposição a narcóticos e psicodislépticos [alucinógenos] não classificados em outra parte - outros locais especificados
10569,1809,X429,Envenenamento [intoxicação] acidental por e exposição a narcóticos e psicodislépticos [alucinógenos] não classificados em outra parte - local não especificado
10570,1810,X430,Envenenamento [intoxicação] acidental por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo - residência
10571,1810,X431,Envenenamento [intoxicação] acidental por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo - habitação coletiva
10572,1810,X432,"Envenenamento [intoxicação] acidental por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo - escolas, outras instituições e áreas de administração pública"
10573,1810,X433,Envenenamento [intoxicação] acidental por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo - área para a prática de esportes e atletismo
10574,1810,X434,Envenenamento [intoxicação] acidental por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo - rua e estrada
10575,1810,X435,Envenenamento [intoxicação] acidental por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo - áreas de comércio e de serviços
10576,1810,X436,Envenenamento [intoxicação] acidental por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo - áreas industriais e em construção
10577,1810,X437,Envenenamento [intoxicação] acidental por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo - fazenda
10578,1810,X438,Envenenamento [intoxicação] acidental por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo - outros locais especificados
10579,1810,X439,Envenenamento [intoxicação] acidental por e exposição a outras substâncias farmacológicas de ação sobre o sistema nervoso autônomo - local não especificado
10580,1811,X440,"Envenenamento [intoxicação] acidental por e exposição a outras drogas, medicamentos e substâncias biológicas não especificadas - residência"
10581,1811,X441,"Envenenamento [intoxicação] acidental por e exposição a outras drogas, medicamentos e substâncias biológicas não especificadas - habitação coletiva"
10582,1811,X442,"Envenenamento [intoxicação] acidental por e exposição a outras drogas, medicamentos e substâncias biológicas não especificadas - escolas, outras instituições e áreas de administração pública"
10583,1811,X443,"Envenenamento [intoxicação] acidental por e exposição a outras drogas, medicamentos e substâncias biológicas não especificadas - área para a prática de esportes e atletismo"
10584,1811,X444,"Envenenamento [intoxicação] acidental por e exposição a outras drogas, medicamentos e substâncias biológicas não especificadas - rua e estrada"
10585,1811,X445,"Envenenamento [intoxicação] acidental por e exposição a outras drogas, medicamentos e substâncias biológicas não especificadas - áreas de comércio e de serviços"
10586,1811,X446,"Envenenamento [intoxicação] acidental por e exposição a outras drogas, medicamentos e substâncias biológicas não especificadas - áreas industriais e em construção"
10587,1811,X447,"Envenenamento [intoxicação] acidental por e exposição a outras drogas, medicamentos e substâncias biológicas não especificadas - fazenda"
10588,1811,X448,"Envenenamento [intoxicação] acidental por e exposição a outras drogas, medicamentos e substâncias biológicas não especificadas - outros locais especificados"
10589,1811,X449,"Envenenamento [intoxicação] acidental por e exposição a outras drogas, medicamentos e substâncias biológicas não especificadas - local não especificado"
10590,1812,X450,Envenenamento [intoxicação] acidental por e exposição ao álcool - residência
10591,1812,X451,Envenenamento [intoxicação] acidental por e exposição ao álcool - habitação coletiva
10592,1812,X452,"Envenenamento [intoxicação] acidental por e exposição ao álcool - escolas, outras instituições e áreas de administração pública"
10593,1812,X453,Envenenamento [intoxicação] acidental por e exposição ao álcool - área para a prática de esportes e atletismo
10594,1812,X454,Envenenamento [intoxicação] acidental por e exposição ao álcool - rua e estrada
10595,1812,X455,Envenenamento [intoxicação] acidental por e exposição ao álcool - áreas de comércio e de serviços
10596,1812,X456,Envenenamento [intoxicação] acidental por e exposição ao álcool - áreas industriais e em construção
10597,1812,X457,Envenenamento [intoxicação] acidental por e exposição ao álcool - fazenda
10598,1812,X458,Envenenamento [intoxicação] acidental por e exposição ao álcool - outros locais especificados
10599,1812,X459,Envenenamento [intoxicação] acidental por e exposição ao álcool - local não especificado
10600,1813,X460,Envenenamento [intoxicação] acidental por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores - residência
10601,1813,X461,Envenenamento [intoxicação] acidental por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores - habitação coletiva
10602,1813,X462,"Envenenamento [intoxicação] acidental por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores - escolas, outras instituições e áreas de administração pública"
10603,1813,X463,Envenenamento [intoxicação] acidental por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores - área para a prática de esportes e atletismo
10604,1813,X464,Envenenamento [intoxicação] acidental por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores - rua e estrada
10605,1813,X465,Envenenamento [intoxicação] acidental por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores - áreas de comércio e de serviços
10606,1813,X466,Envenenamento [intoxicação] acidental por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores - áreas industriais e em construção
10607,1813,X467,Envenenamento [intoxicação] acidental por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores - fazenda
10608,1813,X468,Envenenamento [intoxicação] acidental por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores - outros locais especificados
10609,1813,X469,Envenenamento [intoxicação] acidental por e exposição a solventes orgânicos e hidrocarbonetos halogenados e seus vapores - local não especificado
10610,1814,X470,Intoxicação acidental por e exposição a outros gases e vapores - residência
10611,1814,X471,Intoxicação acidental por e exposição a outros gases e vapores - habitação coletiva
10612,1814,X472,"Intoxicação acidental por e exposição a outros gases e vapores - escolas, outras instituições e áreas de administração pública"
10613,1814,X473,Intoxicação acidental por e exposição a outros gases e vapores - área para a prática de esportes e atletismo
10614,1814,X474,Intoxicação acidental por e exposição a outros gases e vapores - rua e estrada
10615,1814,X475,Intoxicação acidental por e exposição a outros gases e vapores - áreas de comércio e de serviços
10616,1814,X476,Intoxicação acidental por e exposição a outros gases e vapores - áreas industriais e em construção
10617,1814,X477,Intoxicação acidental por e exposição a outros gases e vapores - fazenda
10618,1814,X478,Intoxicação acidental por e exposição a outros gases e vapores - outros locais especificados
10619,1814,X479,Intoxicação acidental por e exposição a outros gases e vapores - local não especificado
10620,1815,X480,Envenenamento [intoxicação] acidental por e exposição a pesticidas - residência
10621,1815,X481,Envenenamento [intoxicação] acidental por e exposição a pesticidas - habitação coletiva
10622,1815,X482,"Envenenamento [intoxicação] acidental por e exposição a pesticidas - escolas, outras instituições e áreas de administração pública"
10623,1815,X483,Envenenamento [intoxicação] acidental por e exposição a pesticidas - área para a prática de esportes e atletismo
10624,1815,X484,Envenenamento [intoxicação] acidental por e exposição a pesticidas - rua e estrada
10625,1815,X485,Envenenamento [intoxicação] acidental por e exposição a pesticidas - áreas de comércio e de serviços
10626,1815,X486,Envenenamento [intoxicação] acidental por e exposição a pesticidas - áreas industriais e em construção
